Source,Target,Type,Id,Weight
367,741,undirected,1152,1
368,716,undirected,1153,1
369,381,undirected,1154,1
369,404,undirected,1155,1
369,448,undirected,1156,1
369,551,undirected,1157,1
369,573,undirected,1158,1
369,630,undirected,1159,1
369,649,undirected,1160,1
37,360,undirected,1161,1
37,69,undirected,1162,1
370,416,undirected,1163,1
370,433,undirected,1164,1
370,435,undirected,1165,1
370,462,undirected,1166,1
370,651,undirected,1167,1
370,695,undirected,1168,1
372,498,undirected,1169,1
372,554,undirected,1170,1
372,560,undirected,1171,1
372,673,undirected,1172,1
373,472,undirected,1173,1
373,474,undirected,1174,1
374,528,undirected,1175,1
374,529,undirected,1176,1
374,566,undirected,1177,1
374,592,undirected,1178,1
374,603,undirected,1179,1
374,604,undirected,1180,1
375,422,undirected,1181,1
375,624,undirected,1182,1
376,630,undirected,1183,1
377,378,undirected,1184,1
377,379,undirected,1185,1
377,523,undirected,1186,1
378,379,undirected,1187,1
378,523,undirected,1188,1
379,523,undirected,1189,1
38,169,undirected,1190,1
38,423,undirected,1191,1
38,733,undirected,1192,1
380,481,undirected,1193,1
380,594,undirected,1194,1
380,741,undirected,1195,1
381,395,undirected,1196,1
381,402,undirected,1197,1
381,404,undirected,1198,1
381,442,undirected,1199,1
381,448,undirected,1200,1
381,477,undirected,1201,1
381,478,undirected,1202,1
381,505,undirected,1203,1
381,511,undirected,1204,1
381,544,undirected,1205,1
381,551,undirected,1206,1
381,573,undirected,1207,1
381,584,undirected,1208,1
381,630,undirected,1209,1
381,649,undirected,1210,1
381,662,undirected,1211,1
381,674,undirected,1212,1
381,703,undirected,1213,1
381,704,undirected,1214,1
381,705,undirected,1215,1
381,706,undirected,1216,1
381,707,undirected,1217,1
381,724,undirected,1218,1
381,738,undirected,1219,1
382,713,undirected,1220,1
383,553,undirected,1221,1
383,668,undirected,1222,1
384,397,undirected,1223,1
385,578,undirected,1224,1
386,434,undirected,1225,1
386,464,undirected,1226,1
386,537,undirected,1227,1
386,653,undirected,1228,1
386,654,undirected,1229,1
387,556,undirected,1230,1
387,663,undirected,1231,1
389,483,undirected,1232,1
39,219,undirected,1233,1
39,40,undirected,1234,1
39,85,undirected,1235,1
390,490,undirected,1236,1
391,543,undirected,1237,1
392,431,undirected,1238,1
392,607,undirected,1239,1
392,608,undirected,1240,1
393,428,undirected,1241,1
393,639,undirected,1242,1
394,567,undirected,1243,1
394,575,undirected,1244,1
394,586,undirected,1245,1
394,699,undirected,1246,1
395,427,undirected,1247,1
395,442,undirected,1248,1
395,449,undirected,1249,1
395,502,undirected,1250,1
395,596,undirected,1251,1
395,600,undirected,1252,1
395,649,undirected,1253,1
395,662,undirected,1254,1
395,711,undirected,1255,1
396,412,undirected,1256,1
397,741,undirected,1257,1
398,514,undirected,1258,1
398,516,undirected,1259,1
398,539,undirected,1260,1
399,400,undirected,1261,1
399,401,undirected,1262,1
399,484,undirected,1263,1
399,612,undirected,1264,1
4,255,undirected,1265,1
4,256,undirected,1266,1
4,322,undirected,1267,1
4,357,undirected,1268,1
4,47,undirected,1269,1
4,710,undirected,1270,1
40,219,undirected,1271,1
40,85,undirected,1272,1
400,401,undirected,1273,1
400,484,undirected,1274,1
400,612,undirected,1275,1
401,484,undirected,1276,1
401,612,undirected,1277,1
402,584,undirected,1278,1
404,448,undirected,1279,1
404,573,undirected,1280,1
404,630,undirected,1281,1
405,708,undirected,1282,1
406,542,undirected,1283,1
406,684,undirected,1284,1
406,730,undirected,1285,1
407,426,undirected,1286,1
407,512,undirected,1287,1
408,409,undirected,1288,1
408,410,undirected,1289,1
408,476,undirected,1290,1
408,594,undirected,1291,1
408,622,undirected,1292,1
408,623,undirected,1293,1
409,410,undirected,1294,1
409,476,undirected,1295,1
409,594,undirected,1296,1
409,622,undirected,1297,1
409,623,undirected,1298,1
409,646,undirected,1299,1
41,267,undirected,1300,1
41,432,undirected,1301,1
410,476,undirected,1302,1
410,594,undirected,1303,1
410,622,undirected,1304,1
410,623,undirected,1305,1
411,510,undirected,1306,1
413,516,undirected,1307,1
414,692,undirected,1308,1
415,579,undirected,1309,1
415,581,undirected,1310,1
415,590,undirected,1311,1
415,621,undirected,1312,1
416,433,undirected,1313,1
417,671,undirected,1314,1
417,743,undirected,1315,1
418,518,undirected,1316,1
418,616,undirected,1317,1
418,675,undirected,1318,1
418,677,undirected,1319,1
419,438,undirected,1320,1
419,497,undirected,1321,1
419,583,undirected,1322,1
419,668,undirected,1323,1
42,259,undirected,1324,1
42,267,undirected,1325,1
42,414,undirected,1326,1
42,692,undirected,1327,1
420,447,undirected,1328,1
420,597,undirected,1329,1
420,653,undirected,1330,1
420,739,undirected,1331,1
420,748,undirected,1332,1
421,433,undirected,1333,1
421,555,undirected,1334,1
421,613,undirected,1335,1
421,709,undirected,1336,1
422,624,undirected,1337,1
423,733,undirected,1338,1
424,460,undirected,1339,1
424,548,undirected,1340,1
424,658,undirected,1341,1
424,727,undirected,1342,1
425,429,undirected,1343,1
425,436,undirected,1344,1
425,439,undirected,1345,1
425,501,undirected,1346,1
425,633,undirected,1347,1
425,634,undirected,1348,1
425,660,undirected,1349,1
425,679,undirected,1350,1
425,742,undirected,1351,1
426,440,undirected,1352,1
426,443,undirected,1353,1
426,444,undirected,1354,1
426,494,undirected,1355,1
427,449,undirected,1356,1
427,502,undirected,1357,1
427,596,undirected,1358,1
427,600,undirected,1359,1
427,711,undirected,1360,1
428,639,undirected,1361,1
429,436,undirected,1362,1
429,439,undirected,1363,1
429,501,undirected,1364,1
429,633,undirected,1365,1
429,634,undirected,1366,1
429,660,undirected,1367,1
429,679,undirected,1368,1
429,742,undirected,1369,1
43,216,undirected,1370,1
43,272,undirected,1371,1
43,399,undirected,1372,1
43,400,undirected,1373,1
43,401,undirected,1374,1
43,484,undirected,1375,1
43,612,undirected,1376,1
43,77,undirected,1377,1
430,668,undirected,1378,1
431,607,undirected,1379,1
431,608,undirected,1380,1
433,555,undirected,1381,1
433,613,undirected,1382,1
433,709,undirected,1383,1
434,464,undirected,1384,1
434,537,undirected,1385,1
434,653,undirected,1386,1
434,654,undirected,1387,1
436,439,undirected,1388,1
436,501,undirected,1389,1
436,633,undirected,1390,1
436,634,undirected,1391,1
436,660,undirected,1392,1
436,679,undirected,1393,1
436,742,undirected,1394,1
437,492,undirected,1395,1
437,717,undirected,1396,1
438,497,undirected,1397,1
438,583,undirected,1398,1
438,668,undirected,1399,1
439,501,undirected,1400,1
439,633,undirected,1401,1
439,634,undirected,1402,1
439,660,undirected,1403,1
439,679,undirected,1404,1
439,742,undirected,1405,1
44,108,undirected,1406,1
44,319,undirected,1407,1
44,374,undirected,1408,1
44,389,undirected,1409,1
44,483,undirected,1410,1
44,53,undirected,1411,1
44,592,undirected,1412,1
441,744,undirected,1413,1
442,591,undirected,1414,1
442,649,undirected,1415,1
442,662,undirected,1416,1
443,444,undirected,1417,1
445,508,undirected,1418,1
445,725,undirected,1419,1
446,546,undirected,1420,1
447,597,undirected,1421,1
447,653,undirected,1422,1
447,739,undirected,1423,1
447,748,undirected,1424,1
448,505,undirected,1425,1
448,534,undirected,1426,1
448,544,undirected,1427,1
448,573,undirected,1428,1
448,582,undirected,1429,1
448,630,undirected,1430,1
448,659,undirected,1431,1
448,724,undirected,1432,1
448,731,undirected,1433,1
449,502,undirected,1434,1
449,596,undirected,1435,1
449,600,undirected,1436,1
449,711,undirected,1437,1
45,200,undirected,1438,1
45,286,undirected,1439,1
45,380,undirected,1440,1
45,506,undirected,1441,1
45,568,undirected,1442,1
45,594,undirected,1443,1
45,701,undirected,1444,1
450,541,undirected,1445,1
450,557,undirected,1446,1
450,697,undirected,1447,1
450,746,undirected,1448,1
451,453,undirected,1449,1
452,453,undirected,1450,1
453,478,undirected,1451,1
453,511,undirected,1452,1
453,513,undirected,1453,1
453,703,undirected,1454,1
454,533,undirected,1455,1
454,578,undirected,1456,1
456,734,undirected,1457,1
457,668,undirected,1458,1
459,466,undirected,1459,1
46,341,undirected,1460,1
46,580,undirected,1461,1
462,471,undirected,1462,1
462,516,undirected,1463,1
462,651,undirected,1464,1
462,694,undirected,1465,1
462,717,undirected,1466,1
462,739,undirected,1467,1
464,537,undirected,1468,1
464,653,undirected,1469,1
464,654,undirected,1470,1
465,552,undirected,1471,1
465,619,undirected,1472,1
465,636,undirected,1473,1
465,672,undirected,1474,1
467,486,undirected,1475,1
467,487,undirected,1476,1
468,741,undirected,1477,1
469,689,undirected,1478,1
47,255,undirected,1479,1
47,256,undirected,1480,1
47,322,undirected,1481,1
47,357,undirected,1482,1
47,710,undirected,1483,1
470,726,undirected,1484,1
472,474,undirected,1485,1
473,515,undirected,1486,1
473,565,undirected,1487,1
475,526,undirected,1488,1
476,594,undirected,1489,1
476,622,undirected,1490,1
476,623,undirected,1491,1
477,478,undirected,1492,1
477,511,undirected,1493,1
477,630,undirected,1494,1
477,649,undirected,1495,1
477,674,undirected,1496,1
477,703,undirected,1497,1
477,704,undirected,1498,1
477,705,undirected,1499,1
477,706,undirected,1500,1
477,707,undirected,1501,1
477,738,undirected,1502,1
477,744,undirected,1503,1
478,511,undirected,1504,1
478,630,undirected,1505,1
478,649,undirected,1506,1
478,674,undirected,1507,1
478,703,undirected,1508,1
478,704,undirected,1509,1
478,705,undirected,1510,1
478,706,undirected,1511,1
478,707,undirected,1512,1
478,738,undirected,1513,1
479,502,undirected,1514,1
479,503,undirected,1515,1
479,551,undirected,1516,1
479,601,undirected,1517,1
48,610,undirected,1518,1
48,649,undirected,1519,1
480,631,undirected,1520,1
480,637,undirected,1521,1
481,714,undirected,1522,1
481,735,undirected,1523,1
481,741,undirected,1524,1
482,616,undirected,1525,1
484,612,undirected,1526,1
485,683,undirected,1527,1
486,487,undirected,1528,1
488,549,undirected,1529,1
489,490,undirected,1530,1
49,107,undirected,1531,1
49,111,undirected,1532,1
49,329,undirected,1533,1
49,337,undirected,1534,1
49,394,undirected,1535,1
49,461,undirected,1536,1
49,491,undirected,1537,1
49,567,undirected,1538,1
49,575,undirected,1539,1
49,586,undirected,1540,1
49,699,undirected,1541,1
49,72,undirected,1542,1
49,92,undirected,1543,1
490,519,undirected,1544,1
490,602,undirected,1545,1
490,632,undirected,1546,1
490,645,undirected,1547,1
490,708,undirected,1548,1
490,712,undirected,1549,1
492,717,undirected,1550,1
493,576,undirected,1551,1
497,583,undirected,1552,1
497,668,undirected,1553,1
498,554,undirected,1554,1
498,560,undirected,1555,1
498,673,undirected,1556,1
5,323,undirected,1557,1
5,450,undirected,1558,1
5,541,undirected,1559,1
5,557,undirected,1560,1
5,697,undirected,1561,1
5,746,undirected,1562,1
50,352,undirected,1563,1
500,741,undirected,1564,1
501,633,undirected,1565,1
501,634,undirected,1566,1
501,660,undirected,1567,1
501,679,undirected,1568,1
501,742,undirected,1569,1
502,503,undirected,1570,1
502,551,undirected,1571,1
502,596,undirected,1572,1
502,600,undirected,1573,1
502,601,undirected,1574,1
502,711,undirected,1575,1
503,551,undirected,1576,1
503,601,undirected,1577,1
505,544,undirected,1578,1
505,724,undirected,1579,1
506,568,undirected,1580,1
506,649,undirected,1581,1
506,701,undirected,1582,1
507,521,undirected,1583,1
508,725,undirected,1584,1
509,648,undirected,1585,1
51,381,undirected,1586,1
51,402,undirected,1587,1
51,52,undirected,1588,1
51,584,undirected,1589,1
511,630,undirected,1590,1
511,649,undirected,1591,1
511,674,undirected,1592,1
511,703,undirected,1593,1
511,704,undirected,1594,1
511,705,undirected,1595,1
511,706,undirected,1596,1
511,707,undirected,1597,1
511,738,undirected,1598,1
514,516,undirected,1599,1
514,539,undirected,1600,1
515,565,undirected,1601,1
516,539,undirected,1602,1
516,717,undirected,1603,1
517,625,undirected,1604,1
519,645,undirected,1605,1
52,109,undirected,1606,1
52,212,undirected,1607,1
52,213,undirected,1608,1
52,247,undirected,1609,1
52,311,undirected,1610,1
52,365,undirected,1611,1
52,369,undirected,1612,1
52,381,undirected,1613,1
52,402,undirected,1614,1
52,404,undirected,1615,1
52,448,undirected,1616,1
52,465,undirected,1617,1
52,552,undirected,1618,1
52,573,undirected,1619,1
52,584,undirected,1620,1
52,619,undirected,1621,1
52,630,undirected,1622,1
52,636,undirected,1623,1
52,672,undirected,1624,1
52,74,undirected,1625,1
52,91,undirected,1626,1
520,744,undirected,1627,1
522,652,undirected,1628,1
522,696,undirected,1629,1
523,662,undirected,1630,1
525,564,undirected,1631,1
525,664,undirected,1632,1
525,722,undirected,1633,1
527,680,undirected,1634,1
527,749,undirected,1635,1
528,529,undirected,1636,1
528,566,undirected,1637,1
528,603,undirected,1638,1
528,604,undirected,1639,1
529,566,undirected,1640,1
529,603,undirected,1641,1
529,604,undirected,1642,1
53,319,undirected,1643,1
53,374,undirected,1644,1
53,592,undirected,1645,1
531,627,undirected,1646,1
531,741,undirected,1647,1
532,740,undirected,1648,1
533,578,undirected,1649,1
534,582,undirected,1650,1
534,731,undirected,1651,1
535,741,undirected,1652,1
537,653,undirected,1653,1
537,654,undirected,1654,1
538,745,undirected,1655,1
54,122,undirected,1656,1
54,145,undirected,1657,1
54,156,undirected,1658,1
54,186,undirected,1659,1
54,253,undirected,1660,1
54,265,undirected,1661,1
54,271,undirected,1662,1
54,325,undirected,1663,1
54,352,undirected,1664,1
54,368,undirected,1665,1
54,381,undirected,1666,1
54,477,undirected,1667,1
54,478,undirected,1668,1
54,511,undirected,1669,1
54,55,undirected,1670,1
54,56,undirected,1671,1
54,57,undirected,1672,1
54,577,undirected,1673,1
54,614,undirected,1674,1
54,628,undirected,1675,1
54,630,undirected,1676,1
54,649,undirected,1677,1
54,674,undirected,1678,1
54,703,undirected,1679,1
54,704,undirected,1680,1
54,705,undirected,1681,1
54,706,undirected,1682,1
54,707,undirected,1683,1
54,716,undirected,1684,1
54,72,undirected,1685,1
54,738,undirected,1686,1
54,75,undirected,1687,1
540,717,undirected,1688,1
541,557,undirected,1689,1
541,697,undirected,1690,1
541,746,undirected,1691,1
542,684,undirected,1692,1
542,730,undirected,1693,1
544,724,undirected,1694,1
545,692,undirected,1695,1
548,727,undirected,1696,1
55,270,undirected,1697,1
55,271,undirected,1698,1
55,368,undirected,1699,1
55,445,undirected,1700,1
55,508,undirected,1701,1
55,56,undirected,1702,1
55,716,undirected,1703,1
55,725,undirected,1704,1
550,594,undirected,1705,1
551,601,undirected,1706,1
551,649,undirected,1707,1
552,619,undirected,1708,1
552,636,undirected,1709,1
552,672,undirected,1710,1
553,668,undirected,1711,1
554,560,undirected,1712,1
554,673,undirected,1713,1
555,613,undirected,1714,1
555,709,undirected,1715,1
556,663,undirected,1716,1
557,697,undirected,1717,1
557,746,undirected,1718,1
559,584,undirected,1719,1
56,270,undirected,1720,1
56,271,undirected,1721,1
56,445,undirected,1722,1
56,508,undirected,1723,1
56,725,undirected,1724,1
560,673,undirected,1725,1
561,693,undirected,1726,1
563,605,undirected,1727,1
564,664,undirected,1728,1
564,722,undirected,1729,1
566,603,undirected,1730,1
566,604,undirected,1731,1
567,575,undirected,1732,1
567,586,undirected,1733,1
567,699,undirected,1734,1
568,701,undirected,1735,1
569,570,undirected,1736,1
569,587,undirected,1737,1
57,122,undirected,1738,1
57,352,undirected,1739,1
57,381,undirected,1740,1
57,477,undirected,1741,1
57,478,undirected,1742,1
57,511,undirected,1743,1
57,630,undirected,1744,1
57,649,undirected,1745,1
57,674,undirected,1746,1
57,703,undirected,1747,1
57,704,undirected,1748,1
57,705,undirected,1749,1
57,706,undirected,1750,1
57,707,undirected,1751,1
57,72,undirected,1752,1
57,738,undirected,1753,1
571,578,undirected,1754,1
572,690,undirected,1755,1
573,630,undirected,1756,1
575,586,undirected,1757,1
575,699,undirected,1758,1
578,631,undirected,1759,1
579,581,undirected,1760,1
579,590,undirected,1761,1
579,621,undirected,1762,1
58,150,undirected,1763,1
58,245,undirected,1764,1
58,308,undirected,1765,1
581,590,undirected,1766,1
581,621,undirected,1767,1
582,731,undirected,1768,1
583,668,undirected,1769,1
585,741,undirected,1770,1
586,699,undirected,1771,1
588,682,undirected,1772,1
588,754,undirected,1773,1
589,687,undirected,1774,1
59,221,undirected,1775,1
59,420,undirected,1776,1
59,447,undirected,1777,1
59,597,undirected,1778,1
59,653,undirected,1779,1
59,739,undirected,1780,1
59,748,undirected,1781,1
590,621,undirected,1782,1
593,594,undirected,1783,1
594,622,undirected,1784,1
594,623,undirected,1785,1
594,728,undirected,1786,1
596,600,undirected,1787,1
596,711,undirected,1788,1
597,653,undirected,1789,1
597,739,undirected,1790,1
597,748,undirected,1791,1
598,741,undirected,1792,1
599,741,undirected,1793,1
6,109,undirected,1794,1
6,448,undirected,1795,1
6,534,undirected,1796,1
6,582,undirected,1797,1
6,71,undirected,1798,1
6,731,undirected,1799,1
6,93,undirected,1800,1
60,151,undirected,1801,1
60,211,undirected,1802,1
60,234,undirected,1803,1
60,298,undirected,1804,1
60,324,undirected,1805,1
60,406,undirected,1806,1
60,407,undirected,1807,1
60,426,undirected,1808,1
60,455,undirected,1809,1
60,456,undirected,1810,1
60,542,undirected,1811,1
60,684,undirected,1812,1
60,730,undirected,1813,1
60,734,undirected,1814,1
600,711,undirected,1815,1
602,712,undirected,1816,1
603,604,undirected,1817,1
607,608,undirected,1818,1
61,649,undirected,1819,1
610,649,undirected,1820,1
611,616,undirected,1821,1
611,617,undirected,1822,1
611,693,undirected,1823,1
613,709,undirected,1824,1
615,616,undirected,1825,1
615,675,undirected,1826,1
615,676,undirected,1827,1
615,677,undirected,1828,1
615,732,undirected,1829,1
616,617,undirected,1830,1
616,675,undirected,1831,1
616,676,undirected,1832,1
616,677,undirected,1833,1
616,732,undirected,1834,1
619,636,undirected,1835,1
619,672,undirected,1836,1
62,199,undirected,1837,1
62,523,undirected,1838,1
62,662,undirected,1839,1
620,621,undirected,1840,1
622,623,undirected,1841,1
625,693,undirected,1842,1
625,736,undirected,1843,1
625,741,undirected,1844,1
625,747,undirected,1845,1
63,362,undirected,1846,1
630,649,undirected,1847,1
630,674,undirected,1848,1
630,703,undirected,1849,1
630,704,undirected,1850,1
630,705,undirected,1851,1
630,706,undirected,1852,1
630,707,undirected,1853,1
630,738,undirected,1854,1
631,637,undirected,1855,1
631,638,undirected,1856,1
631,741,undirected,1857,1
632,708,undirected,1858,1
633,634,undirected,1859,1
633,660,undirected,1860,1
633,679,undirected,1861,1
633,742,undirected,1862,1
634,660,undirected,1863,1
634,679,undirected,1864,1
634,742,undirected,1865,1
636,672,undirected,1866,1
64,124,undirected,1867,1
64,254,undirected,1868,1
64,258,undirected,1869,1
64,327,undirected,1870,1
64,467,undirected,1871,1
64,486,undirected,1872,1
64,487,undirected,1873,1
640,741,undirected,1874,1
641,642,undirected,1875,1
641,657,undirected,1876,1
642,657,undirected,1877,1
644,702,undirected,1878,1
649,662,undirected,1879,1
649,674,undirected,1880,1
649,703,undirected,1881,1
649,704,undirected,1882,1
649,705,undirected,1883,1
649,706,undirected,1884,1
649,707,undirected,1885,1
649,738,undirected,1886,1
65,87,undirected,1887,1
652,696,undirected,1888,1
653,654,undirected,1889,1
653,655,undirected,1890,1
653,739,undirected,1891,1
653,748,undirected,1892,1
66,490,undirected,1893,1
660,679,undirected,1894,1
660,742,undirected,1895,1
661,664,undirected,1896,1
662,729,undirected,1897,1
664,722,undirected,1898,1
665,722,undirected,1899,1
665,723,undirected,1900,1
666,691,undirected,1901,1
667,752,undirected,1902,1
668,751,undirected,1903,1
67,507,undirected,1904,1
67,521,undirected,1905,1
67,68,undirected,1906,1
670,671,undirected,1907,1
671,743,undirected,1908,1
674,703,undirected,1909,1
674,704,undirected,1910,1
674,705,undirected,1911,1
674,706,undirected,1912,1
674,707,undirected,1913,1
674,738,undirected,1914,1
675,677,undirected,1915,1
675,732,undirected,1916,1
679,742,undirected,1917,1
68,507,undirected,1918,1
68,521,undirected,1919,1
680,749,undirected,1920,1
681,747,undirected,1921,1
682,754,undirected,1922,1
684,730,undirected,1923,1
688,726,undirected,1924,1
69,360,undirected,1925,1
697,746,undirected,1926,1
7,419,undirected,1927,1
7,438,undirected,1928,1
7,497,undirected,1929,1
7,583,undirected,1930,1
7,668,undirected,1931,1
70,547,undirected,1932,1
70,72,undirected,1933,1
703,704,undirected,1934,1
703,705,undirected,1935,1
703,706,undirected,1936,1
703,707,undirected,1937,1
703,738,undirected,1938,1
704,705,undirected,1939,1
704,706,undirected,1940,1
704,707,undirected,1941,1
704,738,undirected,1942,1
705,706,undirected,1943,1
705,707,undirected,1944,1
705,738,undirected,1945,1
706,707,undirected,1946,1
706,738,undirected,1947,1
707,738,undirected,1948,1
71,109,undirected,1949,1
71,162,undirected,1950,1
71,168,undirected,1951,1
71,225,undirected,1952,1
71,274,undirected,1953,1
71,326,undirected,1954,1
71,381,undirected,1955,1
71,448,undirected,1956,1
71,505,undirected,1957,1
71,534,undirected,1958,1
71,544,undirected,1959,1
71,582,undirected,1960,1
71,724,undirected,1961,1
71,731,undirected,1962,1
71,93,undirected,1963,1
717,718,undirected,1964,1
719,720,undirected,1965,1
72,107,undirected,1966,1
72,122,undirected,1967,1
72,352,undirected,1968,1
72,381,undirected,1969,1
72,461,undirected,1970,1
72,463,undirected,1971,1
72,477,undirected,1972,1
72,478,undirected,1973,1
72,491,undirected,1974,1
72,511,undirected,1975,1
72,547,undirected,1976,1
72,572,undirected,1977,1
72,630,undirected,1978,1
72,649,undirected,1979,1
72,674,undirected,1980,1
72,703,undirected,1981,1
72,704,undirected,1982,1
72,705,undirected,1983,1
72,706,undirected,1984,1
72,707,undirected,1985,1
72,738,undirected,1986,1
722,723,undirected,1987,1
73,172,undirected,1988,1
73,647,undirected,1989,1
73,85,undirected,1990,1
736,737,undirected,1991,1
736,741,undirected,1992,1
739,748,undirected,1993,1
74,109,undirected,1994,1
74,247,undirected,1995,1
74,311,undirected,1996,1
74,365,undirected,1997,1
74,369,undirected,1998,1
74,381,undirected,1999,1
74,404,undirected,2000,1
74,448,undirected,2001,1
74,573,undirected,2002,1
74,630,undirected,2003,1
74,91,undirected,2004,1
75,186,undirected,2005,1
76,134,undirected,2006,1
76,696,undirected,2007,1
76,741,undirected,2008,1
77,216,undirected,2009,1
77,272,undirected,2010,1
77,399,undirected,2011,1
77,400,undirected,2012,1
77,401,undirected,2013,1
77,484,undirected,2014,1
77,612,undirected,2015,1
78,142,undirected,2016,1
78,148,undirected,2017,1
78,152,undirected,2018,1
78,203,undirected,2019,1
78,204,undirected,2020,1
78,296,undirected,2021,1
78,297,undirected,2022,1
78,308,undirected,2023,1
78,391,undirected,2024,1
78,79,undirected,2025,1
79,142,undirected,2026,1
79,148,undirected,2027,1
79,152,undirected,2028,1
79,173,undirected,2029,1
79,203,undirected,2030,1
79,204,undirected,2031,1
79,295,undirected,2032,1
79,296,undirected,2033,1
79,297,undirected,2034,1
79,308,undirected,2035,1
79,391,undirected,2036,1
79,558,undirected,2037,1
79,574,undirected,2038,1
8,267,undirected,2039,1
8,41,undirected,2040,1
8,432,undirected,2041,1
80,662,undirected,2042,1
81,217,undirected,2043,1
81,228,undirected,2044,1
81,354,undirected,2045,1
81,562,undirected,2046,1
82,141,undirected,2047,1
83,183,undirected,2048,1
83,630,undirected,2049,1
83,649,undirected,2050,1
84,594,undirected,2051,1
85,147,undirected,2052,1
85,167,undirected,2053,1
85,172,undirected,2054,1
85,181,undirected,2055,1
85,219,undirected,2056,1
85,240,undirected,2057,1
85,470,undirected,2058,1
85,647,undirected,2059,1
85,726,undirected,2060,1
85,86,undirected,2061,1
86,240,undirected,2062,1
88,244,undirected,2063,1
88,259,undirected,2064,1
88,301,undirected,2065,1
88,356,undirected,2066,1
88,462,undirected,2067,1
88,739,undirected,2068,1
89,160,undirected,2069,1
89,300,undirected,2070,1
89,668,undirected,2071,1
9,11,undirected,2072,1
9,490,undirected,2073,1
9,712,undirected,2074,1
91,109,undirected,2075,1
91,247,undirected,2076,1
91,311,undirected,2077,1
91,365,undirected,2078,1
91,369,undirected,2079,1
91,381,undirected,2080,1
91,404,undirected,2081,1
91,448,undirected,2082,1
91,573,undirected,2083,1
91,630,undirected,2084,1
93,109,undirected,2085,1
93,162,undirected,2086,1
93,168,undirected,2087,1
93,225,undirected,2088,1
93,274,undirected,2089,1
93,326,undirected,2090,1
93,381,undirected,2091,1
93,448,undirected,2092,1
93,505,undirected,2093,1
93,534,undirected,2094,1
93,544,undirected,2095,1
93,582,undirected,2096,1
93,724,undirected,2097,1
93,731,undirected,2098,1
94,138,undirected,2099,1
94,198,undirected,2100,1
94,353,undirected,2101,1
94,364,undirected,2102,1
94,425,undirected,2103,1
94,429,undirected,2104,1
94,436,undirected,2105,1
94,439,undirected,2106,1
94,501,undirected,2107,1
94,633,undirected,2108,1
94,634,undirected,2109,1
94,660,undirected,2110,1
94,679,undirected,2111,1
94,742,undirected,2112,1
95,341,undirected,2113,1
96,188,undirected,2114,1
96,219,undirected,2115,1
96,469,undirected,2116,1
96,689,undirected,2117,1
96,97,undirected,2118,1
97,188,undirected,2119,1
97,219,undirected,2120,1
97,469,undirected,2121,1
97,618,undirected,2122,1
97,689,undirected,2123,1
98,615,undirected,2124,1
98,677,undirected,2125,1
99,101,undirected,2126,1
99,715,undirected,2127,1
